Time,Temperature_C,Pressure_hPa
02:50:09.889,31.66,979.58
02:50:11.521,31.7,979.56
02:50:12.043,31.67,979.56
02:50:13.242,31.65,979.56
02:50:13.961,31.65,979.54
02:50:14.617,31.65,979.52
02:50:16.018,31.65,979.56
02:50:17.208,31.66,979.55
02:50:18.476,31.65,979.55
02:50:20.445,31.65,979.57
02:50:21.184,31.65,979.59
02:50:21.952,31.72,979.6
02:50:22.744,31.74,979.62
02:50:23.982,31.68,979.61
02:50:24.893,31.68,979.62
02:50:25.964,31.65,979.62
02:50:27.198,31.67,979.64
02:50:28.517,31.69,979.63
02:50:28.894,31.7,979.64
02:50:30.001,31.66,979.62
02:50:31.402,31.65,979.63
02:50:32.416,31.66,979.65
02:50:33.226,31.66,979.64
02:50:34.066,31.65,979.64
02:50:34.890,31.7,979.63
02:50:35.823,31.68,979.65
02:50:36.901,31.72,979.63
02:50:38.006,31.75,979.63
02:50:39.412,31.73,979.65
02:50:41.282,31.72,979.64
02:50:42.834,31.78,979.64
02:50:43.680,31.77,979.62
02:50:44.338,31.73,979.61
02:50:45.328,31.74,979.63
02:50:45.956,31.77,979.63
02:50:46.941,31.8,979.61
02:50:48.090,31.8,979.62
02:50:49.203,31.89,979.61
02:50:50.006,31.87,979.6
02:50:50.770,31.91,979.62
02:50:51.559,31.88,979.63
02:50:52.355,31.91,979.63
02:50:52.787,31.96,979.65
02:50:53.560,31.95,979.66
02:50:54.690,31.97,979.69
02:50:55.628,31.94,979.67
02:50:56.356,31.94,979.69
02:50:57.165,31.95,979.69
02:50:58.617,32.04,979.69
02:50:59.436,32.08,979.7
02:51:01.137,32.1,979.69
02:51:02.363,32.14,979.7
02:51:03.559,32.18,979.7
02:51:05.084,32.21,979.7
02:51:06.143,32.25,979.69
02:51:07.286,32.24,979.69
02:51:08.772,32.24,979.69
02:51:09.263,32.25,979.7
02:51:11.083,32.24,979.7
02:51:12.181,32.25,979.7
02:51:13.290,32.25,979.7
02:51:14.126,32.25,979.7
02:51:14.743,32.25,979.69
02:51:16.197,32.19,979.68
02:51:17.343,32.25,979.68
02:51:18.138,32.25,979.66
02:51:18.313,32.25,979.65
02:51:18.932,32.25,979.66
02:51:19.724,32.2,979.67
02:51:20.973,32.2,979.7
02:51:21.573,32.14,979.69
02:51:22.560,32.15,979.68
02:51:23.697,32.11,979.7
02:51:24.670,32.15,979.7
02:51:25.846,32.17,979.7
02:51:27.092,32.22,979.7
02:51:28.364,32.21,979.7
02:51:29.113,32.25,979.7
02:51:29.577,32.25,979.69
02:51:30.898,32.23,979.68
02:51:31.190,32.21,979.65
02:51:31.597,32.24,979.66
02:51:32.761,32.2,979.66
02:51:33.764,32.16,979.68
02:51:35.098,32.15,979.68
02:51:36.181,32.08,979.68
02:51:36.928,32.04,979.67
02:51:38.610,32.06,979.67
02:51:39.830,32.12,979.68
02:51:40.856,32.09,979.69
02:51:42.008,32.12,979.7
02:51:43.408,32.1,979.7
02:51:44.487,32.18,979.69
02:51:46.145,32.19,979.68
02:51:46.967,32.18,979.69
02:51:48.168,32.16,979.69
02:51:49.979,32.22,979.69
02:51:50.998,32.22,979.7
02:51:51.616,32.21,979.68
02:51:52.771,32.24,979.67
02:51:54.368,32.19,979.65
02:51:55.457,32.23,979.67
02:51:56.288,32.25,979.67
02:51:57.226,32.25,979.68
02:51:57.636,32.25,979.7
02:51:58.404,32.25,979.7
02:51:59.507,32.23,979.69
02:52:00.501,32.25,979.7
02:52:01.365,32.25,979.66
02:52:02.802,32.19,979.65
02:52:03.384,32.14,979.67
02:52:04.212,32.15,979.67
02:52:05.396,32.15,979.65
02:52:06.775,32.14,979.63
02:52:07.618,32.19,979.64
02:52:08.490,32.18,979.64
02:52:10.277,32.19,979.64
02:52:11.670,32.2,979.64
02:52:12.600,32.2,979.64
02:52:13.878,32.2,979.65
02:52:14.852,32.2,979.62
02:52:16.201,32.22,979.63
02:52:16.251,32.25,979.63
02:52:17.673,32.21,979.64
02:52:18.280,32.19,979.67
02:52:19.212,32.2,979.68
02:52:20.403,32.2,979.69
02:52:22.313,32.2,979.69
02:52:23.713,32.24,979.7
02:52:24.958,32.2,979.7
02:52:25.530,32.21,979.69
02:52:26.509,32.22,979.69
02:52:27.672,32.25,979.7
02:52:28.584,32.25,979.7
02:52:29.126,32.25,979.7
02:52:30.017,32.25,979.7
02:52:31.069,32.24,979.7
02:52:31.659,32.19,979.7
02:52:32.344,32.15,979.67
02:52:33.107,32.11,979.69
02:52:34.492,32.08,979.7
02:52:35.866,32.07,979.66
02:52:37.734,32.02,979.64
02:52:39.123,32.11,979.66
02:52:40.340,32.13,979.67
02:52:41.630,32.14,979.67
02:52:42.610,32.11,979.67
02:52:42.976,32.11,979.66
02:52:43.564,32.12,979.68
02:52:44.914,32.06,979.66
02:52:46.273,32.02,979.66
02:52:47.484,31.99,979.66
02:52:47.985,31.96,979.66
02:52:48.389,31.98,979.66
02:52:49.601,31.99,979.68
02:52:50.652,31.97,979.69
02:52:51.861,31.98,979.69
02:52:52.601,31.95,979.67
02:52:54.264,31.91,979.66
02:52:54.997,31.94,979.65
02:52:56.472,31.91,979.66
02:52:57.161,31.99,979.64
02:52:58.282,32.02,979.65
02:52:59.216,32.01,979.65
02:53:00.164,32.05,979.68
02:53:00.958,32.0,979.68
02:53:02.935,31.97,979.7
02:53:04.571,31.95,979.7
02:53:06.189,31.93,979.7
02:53:06.974,31.9,979.69
02:53:07.516,31.9,979.68
02:53:08.609,31.84,979.68
02:53:09.927,31.77,979.69
02:53:11.394,31.72,979.7
02:53:12.556,31.7,979.7
02:53:13.770,31.7,979.7
02:53:14.427,31.71,979.68
02:53:15.389,31.67,979.67
02:53:16.859,31.71,979.68
02:53:17.451,31.7,979.7
02:53:18.509,31.79,979.7
02:53:19.585,31.77,979.7
02:53:20.532,31.8,979.7
02:53:21.239,31.75,979.67
02:53:22.435,31.71,979.64
02:53:23.585,31.8,979.64
02:53:24.905,31.81,979.64
02:53:26.256,31.8,979.65
02:53:27.381,31.77,979.66
02:53:28.319,31.74,979.67
02:53:28.984,31.74,979.67
02:53:30.398,31.76,979.67
02:53:31.710,31.81,979.67
02:53:32.718,31.76,979.66
02:53:33.607,31.74,979.66
02:53:34.632,31.76,979.66
02:53:35.820,31.76,979.63
02:53:36.470,31.76,979.61
02:53:37.700,31.81,979.63
02:53:38.623,31.87,979.63
02:53:39.500,31.85,979.63
02:53:40.358,31.85,979.63
02:53:41.363,31.87,979.65
02:53:42.725,31.81,979.61
02:53:44.081,31.76,979.61
02:53:44.644,31.7,979.61
02:53:45.934,31.68,979.58
02:53:46.732,31.69,979.56
02:53:47.806,31.69,979.56
02:53:48.855,31.66,979.58
02:53:49.799,31.65,979.57
02:53:50.636,31.65,979.57
02:53:52.285,31.65,979.54
02:53:53.844,31.65,979.53
02:53:55.240,31.65,979.56
02:53:56.499,31.65,979.59
02:53:57.275,31.68,979.59
02:53:58.770,31.73,979.59
02:53:59.490,31.75,979.58
02:54:01.253,31.76,979.58
02:54:02.326,31.71,979.57
02:54:03.783,31.68,979.55
02:54:04.989,31.73,979.56
02:54:06.369,31.7,979.54
02:54:07.939,31.69,979.54
02:54:09.443,31.71,979.54
02:54:11.264,31.68,979.56
02:54:12.289,31.69,979.58
02:54:13.485,31.71,979.59
02:54:14.351,31.68,979.58
02:54:14.614,31.76,979.56
02:54:15.534,31.75,979.57
02:54:16.846,31.78,979.56
02:54:17.787,31.79,979.56
02:54:19.397,31.81,979.57
02:54:20.651,31.85,979.57
02:54:21.166,31.86,979.56
02:54:21.970,31.89,979.58
02:54:22.983,31.9,979.6
02:54:24.077,31.99,979.61
02:54:24.417,32.02,979.61
02:54:25.908,32.04,979.61
02:54:26.450,32.04,979.6
02:54:27.235,32.06,979.62
02:54:28.388,32.01,979.63
02:54:29.843,31.99,979.63
02:54:30.853,31.96,979.64
02:54:31.811,31.98,979.63
02:54:32.650,32.0,979.62
02:54:34.305,31.99,979.62
02:54:35.661,31.94,979.6
02:54:36.090,31.98,979.59
02:54:38.058,31.96,979.59
02:54:39.644,32.04,979.62
02:54:41.103,32.07,979.63
02:54:42.401,32.05,979.62
02:54:43.403,32.05,979.61
02:54:44.670,32.08,979.61
02:54:46.231,32.04,979.61
02:54:46.965,31.97,979.61
02:54:47.923,32.03,979.62
02:54:48.541,32.1,979.64
02:54:49.764,32.09,979.62
02:54:50.628,32.13,979.65
02:54:52.213,32.11,979.63
02:54:53.271,32.05,979.64
02:54:54.219,32.03,979.62
02:54:55.417,32.01,979.6
02:54:55.467,32.01,979.62
02:54:57.097,31.99,979.62
02:54:58.278,31.95,979.62
02:54:59.570,32.0,979.62
02:55:00.498,31.97,979.61
02:55:01.416,31.98,979.62
02:55:02.117,32.04,979.62
02:55:03.113,32.01,979.58
02:55:04.451,32.04,979.58
02:55:05.480,32.05,979.55
02:55:06.284,32.08,979.54
02:55:07.399,32.03,979.54
02:55:08.390,31.97,979.56
02:55:09.117,31.94,979.56
02:55:10.554,31.91,979.56
02:55:11.719,31.93,979.57
02:55:12.585,31.9,979.57
02:55:13.185,31.8,979.57
02:55:14.530,31.71,979.56
02:55:15.767,31.79,979.56
02:55:16.497,31.78,979.58
02:55:17.257,31.75,979.57
02:55:17.902,31.75,979.6
02:55:19.028,31.74,979.59
02:55:19.442,31.78,979.59
02:55:20.378,31.89,979.59
02:55:21.099,31.88,979.61
02:55:22.145,31.83,979.62
02:55:22.898,31.89,979.64
02:55:23.733,31.94,979.64
02:55:25.058,31.96,979.63
02:55:25.820,32.0,979.62
02:55:26.672,31.96,979.63
02:55:28.453,31.92,979.63
02:55:29.990,31.92,979.64
02:55:30.593,31.93,979.63
02:55:31.969,31.98,979.67
02:55:33.191,31.99,979.67
02:55:34.062,32.0,979.67
02:55:35.130,32.05,979.65
02:55:36.563,32.1,979.65
02:55:36.767,32.08,979.67
02:55:37.763,32.04,979.66
02:55:39.084,32.06,979.66
02:55:39.949,32.05,979.65
02:55:41.562,32.03,979.67
02:55:43.140,32.07,979.66
02:55:44.296,32.07,979.65
02:55:45.422,32.03,979.66
02:55:46.251,32.03,979.67
02:55:47.158,32.05,979.66
02:55:48.490,32.01,979.66
02:55:50.225,31.97,979.65
02:55:51.423,31.98,979.66
02:55:52.611,32.0,979.67
02:55:53.770,31.99,979.68
02:55:55.490,31.99,979.67
02:55:56.911,31.98,979.64
02:55:58.235,31.96,979.64
02:55:59.364,31.97,979.65
02:56:00.204,31.99,979.64
02:56:01.486,32.01,979.63
02:56:02.900,31.99,979.64
02:56:04.042,32.06,979.64
02:56:04.915,32.06,979.63
02:56:06.220,32.0,979.62
02:56:06.822,32.03,979.64
02:56:07.786,32.03,979.64
02:56:09.228,31.99,979.65
02:56:10.600,32.01,979.65
02:56:11.981,31.91,979.66
02:56:12.739,31.84,979.67
02:56:14.261,31.84,979.68
02:56:15.872,31.89,979.7
02:56:17.156,31.89,979.68
02:56:18.067,31.86,979.7
02:56:19.005,31.86,979.7
02:56:20.026,31.93,979.69
02:56:21.103,31.9,979.67
02:56:21.876,31.9,979.67
02:56:22.619,31.85,979.67
02:56:23.056,31.87,979.67
02:56:23.510,31.86,979.66
02:56:24.635,31.91,979.63
02:56:25.682,31.91,979.64
02:56:26.766,31.88,979.63
02:56:27.470,31.92,979.63
02:56:29.191,31.92,979.62
02:56:29.624,31.85,979.6
02:56:30.729,31.87,979.58
02:56:32.071,31.85,979.58
02:56:33.682,31.88,979.58
02:56:34.350,31.8,979.57
02:56:35.275,31.77,979.57
02:56:36.308,31.76,979.56
02:56:37.375,31.78,979.54
02:56:38.911,31.77,979.54
02:56:40.182,31.78,979.55
02:56:41.295,31.76,979.56
02:56:41.867,31.76,979.56
02:56:42.793,31.76,979.53
02:56:43.590,31.76,979.53
02:56:44.207,31.81,979.52
02:56:45.576,31.82,979.51
02:56:47.249,31.78,979.53
02:56:48.631,31.76,979.55
02:56:49.540,31.77,979.55
02:56:50.494,31.8,979.56
02:56:50.839,31.84,979.54
02:56:52.232,31.88,979.52
02:56:53.081,31.84,979.52
02:56:53.969,31.87,979.54
02:56:55.499,31.85,979.53
02:56:55.868,31.82,979.55
02:56:57.481,31.78,979.54
02:56:58.475,31.79,979.53
02:56:59.639,31.77,979.53
02:57:00.849,31.77,979.52
02:57:01.812,31.77,979.52
02:57:02.718,31.83,979.52
02:57:03.611,31.85,979.52
02:57:05.057,31.86,979.52
02:57:06.230,31.81,979.5
02:57:06.784,31.81,979.53
02:57:08.629,31.84,979.53
02:57:08.954,31.82,979.52
02:57:09.724,31.81,979.52
02:57:09.982,31.84,979.5
02:57:11.076,31.91,979.49
02:57:11.126,31.9,979.5
02:57:12.868,31.86,979.51
02:57:13.697,31.85,979.55
02:57:14.134,31.86,979.55
02:57:15.548,31.87,979.56
02:57:16.404,31.88,979.55
02:57:17.642,31.86,979.56
02:57:18.635,31.9,979.56
02:57:18.971,31.95,979.55
02:57:19.728,31.93,979.57
02:57:19.927,32.04,979.58
02:57:21.015,32.04,979.58
02:57:22.216,32.06,979.59
02:57:23.254,32.06,979.59
02:57:24.184,32.1,979.6
02:57:24.234,32.12,979.6
02:57:25.231,32.11,979.62
02:57:26.592,32.08,979.62
02:57:27.230,32.03,979.61
02:57:28.559,32.06,979.62
02:57:29.837,32.08,979.61
02:57:31.003,32.11,979.62
02:57:32.456,32.14,979.63
02:57:33.863,32.14,979.62
02:57:34.806,32.11,979.61
02:57:35.755,32.08,979.6
02:57:36.045,32.09,979.6
02:57:36.741,32.11,979.62
02:57:37.139,32.09,979.6
02:57:37.789,32.12,979.6
02:57:38.693,32.04,979.61
02:57:39.230,32.04,979.61
02:57:40.747,32.0,979.57
02:57:41.820,32.06,979.59
02:57:42.903,32.04,979.6
02:57:43.540,32.06,979.61
02:57:44.944,32.16,979.61
02:57:45.756,32.16,979.59
02:57:46.498,32.15,979.58
02:57:47.559,32.12,979.6
02:57:48.564,32.12,979.59
02:57:49.626,32.15,979.58
02:57:50.382,32.14,979.56
02:57:51.077,32.12,979.57
02:57:52.180,32.13,979.59
02:57:53.132,32.14,979.58
02:57:54.236,32.12,979.55
02:57:55.190,32.17,979.56
02:57:56.558,32.22,979.56
02:57:57.636,32.19,979.56
02:57:58.872,32.24,979.56
02:57:59.706,32.24,979.57
02:58:00.166,32.15,979.56
02:58:00.710,32.13,979.56
02:58:01.543,32.19,979.56
02:58:02.660,32.21,979.54
02:58:04.056,32.21,979.55
02:58:04.656,32.15,979.57
02:58:05.802,32.12,979.55
02:58:07.230,32.07,979.58
02:58:07.895,32.1,979.57
02:58:09.126,32.08,979.57
02:58:10.146,32.04,979.58
02:58:10.956,32.03,979.57
02:58:11.006,32.03,979.6
02:58:12.306,32.03,979.6
02:58:13.318,32.05,979.58
02:58:14.742,32.07,979.59
02:58:15.912,32.07,979.6
02:58:17.139,32.06,979.59
02:58:18.181,32.12,979.57
02:58:18.632,32.12,979.57
02:58:19.701,32.13,979.57
02:58:21.267,32.07,979.56
02:58:22.232,32.01,979.56
02:58:23.862,32.01,979.56
02:58:24.391,31.99,979.55
02:58:25.276,32.04,979.56
02:58:25.861,32.05,979.57
02:58:27.294,32.1,979.56
02:58:27.993,32.06,979.55
02:58:29.173,32.09,979.55
02:58:30.056,32.1,979.54
02:58:31.848,32.04,979.54
02:58:33.615,32.04,979.54
02:58:34.484,32.03,979.56
02:58:34.654,32.09,979.54
02:58:35.557,32.07,979.55
02:58:35.959,32.09,979.58
02:58:36.449,32.1,979.57
02:58:37.614,32.1,979.56
02:58:38.801,32.17,979.55
02:58:40.077,32.12,979.54
02:58:41.259,32.17,979.55
02:58:42.145,32.17,979.53
02:58:43.377,32.2,979.52
02:58:44.204,32.21,979.52
02:58:45.183,32.25,979.51
02:58:46.052,32.23,979.52
02:58:46.987,32.2,979.54
02:58:48.526,32.18,979.51
02:58:49.910,32.16,979.53
02:58:50.172,32.19,979.51
02:58:51.451,32.19,979.49
02:58:52.302,32.21,979.5
02:58:53.526,32.25,979.47
02:58:55.140,32.25,979.46
02:58:55.642,32.24,979.47
02:58:56.598,32.25,979.45
02:58:57.597,32.2,979.46
02:58:58.936,32.19,979.45
02:59:00.015,32.2,979.46
02:59:01.485,32.17,979.47
02:59:02.938,32.1,979.47
02:59:03.752,32.1,979.47
02:59:04.573,32.07,979.48
02:59:05.167,32.03,979.49
02:59:05.738,32.06,979.49
02:59:06.091,32.03,979.51
02:59:06.725,32.02,979.52
02:59:08.024,32.01,979.51
02:59:09.565,32.07,979.52
02:59:10.601,32.04,979.51
02:59:11.802,32.06,979.53
02:59:13.051,32.0,979.54
02:59:13.679,31.99,979.55
02:59:15.435,32.1,979.56
02:59:16.370,32.12,979.57
02:59:17.253,32.19,979.57
02:59:18.445,32.21,979.58
02:59:19.765,32.19,979.57
02:59:20.354,32.2,979.58
02:59:21.531,32.25,979.58
02:59:22.787,32.21,979.58
02:59:24.053,32.24,979.57
02:59:25.030,32.19,979.57
02:59:26.370,32.21,979.57
02:59:27.393,32.21,979.56
02:59:28.660,32.22,979.57
02:59:29.466,32.14,979.59
02:59:30.289,32.11,979.6
02:59:31.145,32.15,979.6
02:59:32.407,32.1,979.62
02:59:33.510,32.09,979.62
02:59:33.844,32.1,979.61
02:59:34.338,32.05,979.63
02:59:35.105,32.1,979.62
02:59:35.465,32.06,979.64
02:59:36.410,32.04,979.64
02:59:37.604,32.08,979.66
02:59:38.472,32.03,979.65
02:59:39.574,32.0,979.64
02:59:40.708,32.0,979.64
02:59:41.426,31.99,979.63
02:59:42.765,32.03,979.6
02:59:43.419,31.97,979.59
02:59:44.391,31.92,979.58
02:59:45.017,31.93,979.58
02:59:45.749,31.93,979.57
02:59:46.650,31.99,979.59
02:59:47.164,32.02,979.6
02:59:47.736,32.05,979.62
02:59:48.316,32.02,979.64
02:59:49.423,32.04,979.64
02:59:50.574,31.99,979.66
02:59:52.019,31.98,979.66
02:59:52.446,32.0,979.66
02:59:53.426,32.04,979.66
02:59:54.643,32.01,979.66
02:59:55.581,32.02,979.65
02:59:56.536,32.05,979.65
02:59:56.934,32.11,979.67
02:59:57.451,32.13,979.66
02:59:58.554,32.15,979.66
02:59:59.263,32.12,979.64
02:59:59.953,32.12,979.63
03:00:01.214,32.17,979.63
03:00:02.309,32.19,979.63
03:00:03.341,32.22,979.64
03:00:03.879,32.25,979.65
03:00:04.595,32.25,979.66
03:00:05.520,32.25,979.7
03:00:06.228,32.2,979.7
03:00:07.504,32.19,979.7
03:00:08.003,32.22,979.69
03:00:09.655,32.25,979.68
03:00:10.452,32.25,979.68
03:00:11.439,32.25,979.65
03:00:12.438,32.22,979.64
03:00:13.986,32.18,979.65
03:00:14.885,32.17,979.66
03:00:16.017,32.19,979.68
03:00:16.896,32.17,979.66
03:00:17.589,32.25,979.68
03:00:18.084,32.2,979.69
03:00:19.294,32.22,979.68
03:00:20.251,32.23,979.68
03:00:20.418,32.23,979.67
03:00:21.488,32.25,979.68
03:00:22.374,32.25,979.68
03:00:23.536,32.25,979.7
03:00:24.114,32.25,979.69
03:00:25.327,32.22,979.68
03:00:26.220,32.25,979.69
03:00:26.754,32.25,979.68
03:00:27.284,32.24,979.68
03:00:29.203,32.25,979.66
03:00:29.994,32.25,979.69
03:00:30.400,32.18,979.7
03:00:31.551,32.15,979.7
03:00:31.601,32.15,979.7
03:00:32.953,32.11,979.7
03:00:33.608,32.12,979.69
03:00:34.459,32.09,979.7
03:00:35.786,32.08,979.7
03:00:36.244,32.07,979.7
03:00:38.236,32.03,979.7
03:00:39.616,32.04,979.7
03:00:40.760,32.05,979.7
03:00:42.225,32.09,979.69
03:00:42.732,32.08,979.68
03:00:43.712,32.13,979.67
03:00:44.700,32.13,979.68
03:00:44.857,32.11,979.69
03:00:46.313,32.09,979.66
03:00:47.551,32.07,979.64
03:00:48.320,32.06,979.64
03:00:48.492,32.09,979.65
03:00:49.742,32.05,979.65
03:00:50.743,32.07,979.66
03:00:51.471,32.08,979.67
03:00:53.023,32.1,979.68
03:00:54.059,32.15,979.68
03:00:54.738,32.2,979.69
03:00:55.575,32.19,979.7
03:00:56.754,32.19,979.7
03:00:58.399,32.23,979.7
03:00:59.758,32.2,979.7
03:01:01.444,32.19,979.69
03:01:02.202,32.15,979.68
03:01:03.066,32.1,979.68
03:01:04.410,32.06,979.7
03:01:05.607,32.1,979.69
03:01:06.933,32.06,979.7
03:01:08.002,32.08,979.68
03:01:08.668,32.1,979.67
03:01:09.847,32.05,979.68
03:01:10.386,32.07,979.69
03:01:11.128,32.09,979.69
03:01:11.929,32.06,979.67
03:01:13.064,32.0,979.67
03:01:13.969,32.03,979.66
03:01:14.849,32.05,979.67
03:01:15.972,32.07,979.65
03:01:17.261,32.09,979.63
03:01:18.173,32.09,979.63
03:01:19.303,32.14,979.65
03:01:19.813,32.17,979.66
03:01:20.962,32.21,979.69
03:01:22.352,32.21,979.7
03:01:23.411,32.22,979.7
03:01:25.004,32.19,979.7
03:01:26.197,32.13,979.7
03:01:26.409,32.16,979.7
03:01:27.190,32.16,979.7
03:01:28.003,32.12,979.7
03:01:29.747,32.12,979.7
03:01:31.257,32.1,979.69
03:01:32.725,32.16,979.7
03:01:33.397,32.23,979.69
03:01:34.275,32.24,979.7
03:01:35.601,32.25,979.7
03:01:36.621,32.25,979.66
03:01:37.513,32.25,979.65
03:01:38.663,32.24,979.67
03:01:40.260,32.23,979.67
03:01:41.236,32.21,979.67
03:01:41.954,32.17,979.68
03:01:43.196,32.14,979.69
03:01:43.961,32.15,979.7
03:01:44.953,32.16,979.69
03:01:45.883,32.16,979.68
03:01:46.820,32.1,979.68
03:01:47.717,32.09,979.67
03:01:48.697,32.11,979.68
03:01:49.456,32.06,979.67
03:01:50.277,32.05,979.66
03:01:50.792,32.03,979.66
03:01:52.020,32.01,979.66
03:01:52.675,32.01,979.64
03:01:53.895,31.95,979.64
03:01:55.013,31.95,979.68
03:01:56.149,31.92,979.67
03:01:56.483,31.92,979.66
03:01:57.832,31.9,979.66
03:01:58.596,31.96,979.66
03:02:00.291,31.99,979.66
03:02:01.434,32.0,979.64
03:02:02.333,32.03,979.64
03:02:02.807,32.03,979.66
03:02:04.281,32.03,979.67
03:02:05.147,31.97,979.66
03:02:06.740,31.96,979.66
03:02:07.631,32.03,979.68
03:02:09.472,32.02,979.68
03:02:09.904,32.07,979.67
03:02:10.990,32.03,979.66
03:02:11.678,32.01,979.65
03:02:12.476,32.04,979.64
03:02:13.563,32.09,979.63
03:02:14.296,32.08,979.65
03:02:15.373,32.06,979.65
03:02:15.962,32.08,979.66
03:02:16.850,32.05,979.65
03:02:18.055,32.1,979.64
03:02:19.232,32.02,979.63
03:02:20.224,31.99,979.61
03:02:20.977,32.0,979.61
03:02:21.137,31.92,979.6
03:02:22.313,31.82,979.6
03:02:23.119,31.87,979.59
03:02:24.267,31.88,979.56
03:02:25.561,31.89,979.57
03:02:27.561,31.81,979.59
03:02:28.457,31.82,979.59
03:02:29.301,31.8,979.6
03:02:29.733,31.83,979.59
03:02:30.311,31.81,979.61
03:02:31.113,31.82,979.6
03:02:32.402,31.85,979.62
03:02:33.340,31.87,979.63
03:02:34.833,31.85,979.64
03:02:35.763,31.84,979.64
03:02:36.863,31.84,979.64
03:02:38.461,31.88,979.65
03:02:39.294,31.84,979.67
03:02:40.628,31.9,979.66
03:02:41.545,31.84,979.65
03:02:42.925,31.82,979.66
03:02:43.857,31.83,979.64
03:02:44.893,31.72,979.64
03:02:45.283,31.77,979.65
03:02:46.463,31.82,979.64
03:02:48.125,31.86,979.64
03:02:49.558,31.82,979.62
03:02:50.332,31.8,979.61
03:02:51.797,31.79,979.61
03:02:52.586,31.72,979.62
03:02:52.869,31.72,979.6
03:02:54.623,31.75,979.6
03:02:56.103,31.72,979.61
03:02:57.182,31.73,979.63
03:02:58.462,31.74,979.6
03:02:59.105,31.74,979.6
03:02:59.682,31.83,979.63
03:03:00.913,31.83,979.62
03:03:01.559,31.83,979.63
03:03:02.094,31.84,979.62
03:03:02.379,31.81,979.62
03:03:04.095,31.83,979.6
03:03:05.282,31.78,979.61
03:03:06.108,31.77,979.63
03:03:06.627,31.72,979.63
03:03:08.023,31.67,979.59
03:03:08.857,31.69,979.6
03:03:09.686,31.67,979.62
03:03:09.985,31.66,979.62
03:03:11.158,31.65,979.62
03:03:11.224,31.65,979.63
03:03:11.858,31.65,979.63
03:03:12.733,31.66,979.62
03:03:13.659,31.68,979.62
03:03:14.442,31.69,979.63
03:03:14.673,31.73,979.63
03:03:15.837,31.77,979.61
03:03:16.574,31.76,979.6
03:03:18.232,31.73,979.59
03:03:19.313,31.69,979.58
03:03:20.437,31.68,979.58
03:03:21.241,31.65,979.59
03:03:22.907,31.65,979.59
03:03:24.172,31.65,979.61
03:03:25.252,31.71,979.6
03:03:26.942,31.74,979.61
03:03:28.034,31.73,979.63
03:03:29.091,31.66,979.61
03:03:30.025,31.67,979.61
03:03:31.488,31.65,979.61
03:03:31.807,31.68,979.61
03:03:32.969,31.65,979.63
03:03:34.366,31.67,979.63
03:03:35.588,31.65,979.64
03:03:37.214,31.69,979.63
03:03:38.355,31.65,979.64
03:03:39.528,31.65,979.62
03:03:40.426,31.65,979.61
03:03:41.576,31.66,979.6
03:03:42.295,31.7,979.63
03:03:43.117,31.68,979.63
03:03:43.986,31.67,979.64
03:03:44.270,31.72,979.65
03:03:45.119,31.71,979.64
03:03:45.470,31.77,979.65
03:03:46.642,31.8,979.63
03:03:47.824,31.79,979.64
03:03:48.026,31.79,979.63
03:03:49.193,31.81,979.62
03:03:49.929,31.8,979.61
03:03:51.250,31.79,979.57
03:03:52.113,31.75,979.55
03:03:52.650,31.76,979.57
03:03:53.772,31.73,979.57
03:03:54.603,31.71,979.56
03:03:54.947,31.69,979.56
03:03:55.914,31.68,979.54
03:03:57.148,31.65,979.56
03:03:57.774,31.65,979.54
03:03:58.589,31.69,979.54
03:03:59.962,31.7,979.53
03:04:00.841,31.68,979.55
03:04:01.394,31.71,979.56
03:04:03.087,31.69,979.57
03:04:04.952,31.67,979.55
03:04:05.247,31.7,979.52
03:04:06.110,31.71,979.52
03:04:07.275,31.72,979.54
03:04:07.920,31.7,979.53
03:04:09.237,31.73,979.54
03:04:10.687,31.69,979.56
03:04:12.265,31.71,979.59
03:04:12.645,31.69,979.57
03:04:13.921,31.66,979.59
03:04:15.441,31.68,979.59
03:04:16.073,31.65,979.61
03:04:17.371,31.65,979.6
03:04:17.611,31.65,979.63
03:04:18.132,31.66,979.64
03:04:18.663,31.66,979.66
03:04:19.672,31.77,979.63
03:04:21.075,31.76,979.64
03:04:22.245,31.74,979.65
03:04:22.549,31.76,979.65
03:04:23.794,31.8,979.66
03:04:24.854,31.76,979.65
03:04:26.305,31.82,979.64
03:04:27.326,31.78,979.66
03:04:28.581,31.85,979.65
03:04:29.443,31.86,979.66
03:04:30.365,31.83,979.67
03:04:31.641,31.8,979.69
03:04:33.086,31.8,979.69
03:04:34.299,31.77,979.69
03:04:34.492,31.8,979.67
03:04:36.063,31.79,979.66
03:04:36.830,31.78,979.68
03:04:36.896,31.83,979.69
03:04:37.445,31.79,979.7
03:04:38.093,31.75,979.7
03:04:39.224,31.71,979.7
03:04:39.842,31.75,979.7
03:04:41.046,31.76,979.7
03:04:42.050,31.72,979.7
03:04:43.840,31.68,979.69
03:04:45.001,31.68,979.68
03:04:46.428,31.77,979.68
03:04:47.092,31.71,979.69
03:04:48.512,31.73,979.69
03:04:49.294,31.69,979.7
03:04:50.642,31.65,979.7
03:04:51.862,31.7,979.68
03:04:52.352,31.7,979.69
03:04:54.033,31.72,979.68
03:04:54.650,31.77,979.67
03:04:56.268,31.76,979.69
03:04:57.528,31.75,979.69
03:04:58.403,31.77,979.69
